prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,true_label,pred_label
0.04432919,0.070925534,0.03653,0.036472335,0.8117429,4,4
0.2599609,0.35345677,0.085026845,0.09236172,0.20919375,4,1
0.040935915,0.07164335,0.0377106,0.03668763,0.81302243,4,4
0.12201052,0.1409073,0.06024819,0.06015309,0.61668086,4,4
0.15606667,0.5287503,0.08039717,0.075998664,0.15878718,1,1
0.061820075,0.045644898,0.045505207,0.04291134,0.80411845,4,4
0.19129847,0.3359599,0.0794545,0.07777606,0.3155111,4,1
0.042731605,0.037937127,0.04485392,0.0394666,0.8350107,4,4
0.040366754,0.0378093,0.0432717,0.0393575,0.8391947,4,4
0.37224492,0.1504402,0.07798913,0.06291502,0.33641067,0,0
0.05351363,0.06824189,0.046967525,0.037889425,0.79338753,4,4
0.122646905,0.55283445,0.10242354,0.062180724,0.15991436,2,1
0.05877729,0.0784838,0.044223323,0.039294966,0.77922064,4,4
0.061090313,0.044574272,0.06041552,0.044545796,0.78937405,4,4
0.06314146,0.04585151,0.0466075,0.04265702,0.80174255,4,4
0.3350552,0.25377965,0.09155184,0.07979613,0.23981714,0,0
0.05331703,0.07129118,0.04586382,0.037818514,0.7917094,4,4
0.3413714,0.1651752,0.06572617,0.06562242,0.36210486,1,4
0.45927724,0.21384339,0.06602496,0.071236044,0.18961836,1,0
0.14546718,0.4413565,0.09551995,0.0738184,0.24383792,1,1
0.060613222,0.044966817,0.049316764,0.04269257,0.80241066,4,4
0.044859305,0.24874495,0.03946448,0.03421838,0.6327129,4,4
0.157709,0.52585906,0.09279751,0.07235149,0.15128294,2,1
0.40769812,0.22738975,0.10665144,0.08385802,0.1744027,1,0
0.24110565,0.300458,0.13196677,0.09909115,0.22737844,1,1
0.14063823,0.45148998,0.08709204,0.08133648,0.23944326,1,1
0.26436833,0.2971046,0.1261282,0.09833844,0.21406046,0,1
0.11494447,0.5336452,0.07465687,0.06985977,0.20689367,1,1
0.21950755,0.34332627,0.12825698,0.092666574,0.21624264,0,1
0.13156618,0.4917252,0.079595014,0.07515619,0.22195737,1,1
0.13912578,0.44432405,0.12004013,0.065475374,0.2310347,0,1
0.15297538,0.40724182,0.08344124,0.1437805,0.21256103,4,1
